actual,depart_date,destination,distance,duration,found_at,gate,number_of_changes,origin,return_date,show_to_affiliates,trip_class,value
True,2020-01-05,MOW,3025,760.0,2019-10-30 13:36:37.000000,Trip.ru,1,UKK,,False,0,9341
True,2020-01-10,MOW,3025,435.0,2019-10-24 19:05:23.000000,Trip.ru,1,UKK,,False,0,9539
True,2020-01-07,MOW,3025,1245.0,2019-10-28 14:32:23.000000,KupiBilet.ru,1,UKK,,False,0,11849
True,2020-01-15,MOW,3025,1080.0,2019-10-30 15:52:21.000000,Svyaznoy Travel,1,UKK,,False,0,7896
True,2020-01-13,MOW,3025,990.0,2019-10-30 15:51:23.000000,JetCompass,2,UKK,,False,0,11607
True,2020-01-31,MOW,3025,,2019-10-31 07:59:26.035251,AMADEUS,1,UKK,,False,0,10201
True,2020-01-28,MOW,3025,,2019-10-31 07:59:26.035251,AMADEUS,1,UKK,,False,0,10044
True,2020-01-16,MOW,2807,1790.0,2019-10-22 10:45:23.000000,MEGO.travel,2,KSQ,,False,0,17940
True,2020-01-05,MOW,2807,260.0,2019-10-30 20:21:50.000000,City.Travel,0,KSQ,,False,0,9882
True,2020-01-09,MOW,2807,270.0,2019-10-31 07:13:57.000000,Ural Airlines,0,KSQ,,False,0,9585
True,2020-01-09,MOW,2807,1040.0,2019-10-31 07:13:57.000000,OZON.travel,1,KSQ,,False,0,14316
True,2020-01-04,MOW,2807,830.0,2019-10-29 16:39:20.000000,Biletix,1,KSQ,,False,0,12374
True,2020-01-22,MOW,2807,795.0,2019-10-17 20:10:06.000000,Билетик Аэро,1,KSQ,,False,0,12290
True,2020-01-18,MOW,2807,255.0,2019-10-22 13:05:32.000000,Билетик Аэро,0,KSQ,,False,0,10299
True,2020-01-22,MOW,2807,260.0,2019-10-17 20:10:06.000000,City.Travel,0,KSQ,,False,0,12227
True,2020-01-27,MOW,2807,530.0,2019-10-23 19:02:04.000000,OZON.travel,1,KSQ,,False,0,13670
True,2020-01-29,MOW,2807,1560.0,2019-10-24 19:29:02.000000,Билетик Аэро,2,KSQ,,False,0,14591
True,2020-01-11,MOW,2807,1200.0,2019-10-29 18:47:24.000000,Билетик Аэро,1,KSQ,,False,0,12374
True,2020-01-02,MOW,2807,270.0,2019-10-27 19:32:11.000000,City.Travel,0,KSQ,,False,0,9814
True,2020-01-19,MOW,2807,,2019-10-31 07:59:26.697372,AMADEUS,0,KSQ,,False,0,11384
True,2020-01-16,MOW,2807,1040.0,2019-10-22 10:45:23.000000,MEGO.travel,1,KSQ,,False,0,13200
True,2020-01-15,MOW,2807,1560.0,2019-10-24 15:49:12.000000,Билетик Аэро,2,KSQ,,False,0,14591
True,2020-01-25,MOW,2807,255.0,2019-10-28 17:31:45.000000,Билетик Аэро,0,KSQ,,False,0,10372
True,2020-01-29,MOW,2807,260.0,2019-10-24 19:29:02.000000,SuperKassa.ru,0,KSQ,,False,0,12513
True,2020-01-25,MOW,2807,495.0,2019-10-28 17:31:45.000000,Biletix,1,KSQ,,False,0,12374
True,2020-01-30,MOW,2807,530.0,2019-10-27 06:23:15.000000,OZON.travel,1,KSQ,,False,0,13670
True,2020-01-23,MOW,2807,1790.0,2019-10-18 17:16:29.000000,MEGO.travel,2,KSQ,,False,0,17940
True,2020-01-28,MOW,2807,270.0,2019-10-24 16:16:16.000000,SuperKassa.ru,0,KSQ,,False,0,12013
True,2020-01-04,MOW,2807,1950.0,2019-10-27 16:57:38.000000,Билетик Аэро,2,KSQ,,False,0,14591
True,2020-01-14,MOW,2807,270.0,2019-10-19 01:39:32.000000,Ural Airlines,0,KSQ,,False,0,11930
True,2020-01-15,MOW,2807,260.0,2019-10-24 15:49:12.000000,City.Travel,0,KSQ,,False,0,12210
True,2020-01-11,MOW,2807,,2019-10-31 07:59:26.697372,AMADEUS,0,KSQ,,False,0,10299
True,2020-01-26,MOW,2807,1805.0,2019-10-21 19:44:15.000000,MEGO.travel,2,KSQ,,False,0,16050
True,2020-01-14,MOW,2807,1680.0,2019-10-19 01:39:32.000000,MEGO.travel,2,KSQ,,False,0,17940
True,2020-01-30,MOW,2807,270.0,2019-10-27 06:23:15.000000,SuperKassa.ru,0,KSQ,,False,0,12013
True,2020-01-12,MOW,2807,1635.0,2019-10-24 14:06:43.000000,MEGO.travel,2,KSQ,,False,0,16670
True,2020-01-27,MOW,2807,1700.0,2019-10-23 19:02:04.000000,MEGO.travel,2,KSQ,,False,0,18490
True,2020-01-13,MOW,2807,,2019-10-31 07:59:26.697372,AMADEUS,0,KSQ,,False,0,12425
True,2020-01-26,MOW,2807,270.0,2019-10-21 19:44:15.000000,Aviakassa,0,KSQ,,False,0,11280
True,2020-01-01,MOW,2807,,2019-10-31 07:59:26.697372,AMADEUS,0,KSQ,,False,0,10085
True,2020-01-28,MOW,2807,1680.0,2019-10-23 21:29:09.000000,MEGO.travel,2,KSQ,,False,0,17980
True,2020-01-07,MOW,2807,270.0,2019-10-19 01:42:11.000000,Ural Airlines,0,KSQ,,False,0,9585
True,2020-01-18,MOW,2807,830.0,2019-10-22 13:05:32.000000,Biletix,1,KSQ,,False,0,12290
True,2020-01-07,MOW,2807,1680.0,2019-10-19 01:42:11.000000,MEGO.travel,2,KSQ,,False,0,19830
True,2020-01-23,MOW,2807,1490.0,2019-10-18 17:16:29.000000,MEGO.travel,1,KSQ,,False,0,13200
True,2020-01-27,MOW,2807,260.0,2019-10-23 19:02:04.000000,SuperKassa.ru,0,KSQ,,False,0,12513
True,2020-01-25,MOW,2807,1950.0,2019-10-28 17:31:45.000000,Билетик Аэро,2,KSQ,,False,0,14591
True,2020-01-12,MOW,2807,270.0,2019-10-30 11:35:25.000000,SuperKassa.ru,0,KSQ,,False,0,12256
True,2020-01-22,MOW,2807,1560.0,2019-10-17 20:10:06.000000,Билетик Аэро,2,KSQ,,False,0,14491
True,2020-01-20,MOW,2807,,2019-10-31 07:59:26.697372,AMADEUS,0,KSQ,,False,0,12425
True,2020-01-04,MOW,2807,,2019-10-31 07:59:26.697372,AMADEUS,0,KSQ,,False,0,10299
True,2020-01-29,MOW,2807,795.0,2019-10-24 19:29:02.000000,SuperKassa.ru,1,KSQ,,False,0,12374
True,2020-01-08,MOW,2807,,2019-10-31 07:59:26.697372,AMADEUS,0,KSQ,,False,0,10085
True,2020-01-23,MOW,2807,270.0,2019-10-19 16:13:00.000000,Ural Airlines,0,KSQ,,False,0,11930
True,2020-01-18,MOW,2807,1950.0,2019-10-22 13:05:32.000000,Билетик Аэро,2,KSQ,,False,0,14491
True,2020-01-06,MOW,2807,260.0,2019-10-31 08:09:10.000000,Ural Airlines,0,KSQ,,False,0,10085
True,2020-01-16,MOW,2807,270.0,2019-10-22 10:45:23.000000,SuperKassa.ru,0,KSQ,,False,0,11930
True,2020-01-11,MOW,2807,1950.0,2019-10-29 18:47:24.000000,Билетик Аэро,2,KSQ,,False,0,14591
True,2020-01-15,MOW,2807,,2019-10-31 07:59:26.697372,AMADEUS,1,KSQ,,False,0,12290
True,2020-01-21,MOW,2163,2370.0,2019-10-28 12:20:58.000000,Findme.uz,2,NCU,,False,0,16248
True,2020-01-13,MOW,2163,1340.0,2019-10-26 17:17:14.000000,MEGO.travel,1,NCU,,False,0,13730
True,2020-01-02,MOW,2163,1340.0,2019-10-30 22:41:18.000000,MEGO.travel,1,NCU,,False,0,13630
True,2020-01-11,MOW,2163,1570.0,2019-10-27 18:38:07.000000,Билетик Аэро,2,NCU,,False,0,16306
True,2020-01-28,MOW,2163,,2019-10-31 07:59:27.325891,AMADEUS,0,NCU,,False,0,10372
True,2020-01-13,MOW,2163,1380.0,2019-10-26 17:17:14.000000,Билетик Аэро,2,NCU,,False,0,16381
True,2020-01-26,MOW,2163,,2019-10-31 07:59:27.325891,AMADEUS,0,NCU,,False,0,13088
True,2020-01-02,MOW,2163,220.0,2019-10-30 22:41:18.000000,City.Travel,0,NCU,,False,0,9815
True,2020-01-12,MOW,2163,225.0,2019-10-25 18:39:33.000000,City.Travel,0,NCU,,False,0,12761
True,2020-01-01,MOW,2163,545.0,2019-10-27 15:05:42.000000,MEGO.travel,1,NCU,,False,0,13730
True,2020-01-03,MOW,2163,1340.0,2019-10-27 15:04:54.000000,MEGO.travel,1,NCU,,False,0,13730
True,2020-01-20,MOW,2163,1380.0,2019-10-26 15:17:01.000000,Билетик Аэро,2,NCU,,False,0,16381
True,2020-01-23,MOW,2163,1490.0,2019-10-20 03:46:28.000000,Uzairways.online,2,NCU,,False,0,16266
True,2020-01-25,MOW,2163,1570.0,2019-10-28 12:19:27.000000,Findme.uz,2,NCU,,False,0,16248
True,2020-01-04,MOW,2163,,2019-10-31 07:59:27.325891,AMADEUS,1,NCU,,False,0,14089
True,2020-01-29,MOW,2163,1585.0,2019-10-22 21:01:05.000000,Билетик Аэро,2,NCU,,False,0,16306
True,2020-01-19,MOW,2163,1340.0,2019-10-25 08:09:24.000000,MEGO.travel,1,NCU,,False,0,13730
True,2020-01-21,MOW,2163,1340.0,2019-10-28 12:20:58.000000,MEGO.travel,1,NCU,,False,0,13730
True,2020-01-19,MOW,2163,225.0,2019-10-25 08:09:24.000000,SuperKassa.ru,0,NCU,,False,0,13088
True,2020-01-16,MOW,2163,220.0,2019-10-23 08:10:51.000000,SuperKassa.ru,0,NCU,,False,0,13228
True,2020-01-29,MOW,2163,820.0,2019-10-22 21:01:05.000000,SuperKassa.ru,1,NCU,,False,0,14089
True,2020-01-18,MOW,2163,1570.0,2019-10-25 08:10:01.000000,SuperKassa.ru,2,NCU,,False,0,16306
True,2020-01-19,MOW,2163,805.0,2019-10-25 08:09:24.000000,Билетик Аэро,2,NCU,,False,0,16951
True,2020-01-03,MOW,2163,2140.0,2019-10-27 15:04:54.000000,Билетик Аэро,2,NCU,,False,0,16951
True,2020-01-30,MOW,2163,220.0,2019-10-22 21:02:03.000000,City.Travel,0,NCU,,False,0,12908
True,2020-01-16,MOW,2163,2110.0,2019-10-23 08:10:51.000000,Билетик Аэро,2,NCU,,False,0,16951
True,2020-01-07,MOW,2163,820.0,2019-10-29 13:47:16.000000,SuperKassa.ru,1,NCU,,False,0,14089
True,2020-01-17,MOW,2163,,2019-10-31 07:59:27.325891,AMADEUS,1,NCU,,False,0,14089
True,2020-01-16,MOW,2163,1340.0,2019-10-23 08:10:51.000000,MEGO.travel,1,NCU,,False,0,13725
True,2020-01-02,MOW,2163,2110.0,2019-10-30 22:41:18.000000,Билетик Аэро,2,NCU,,False,0,16831
True,2020-01-06,MOW,2163,1340.0,2019-10-28 12:42:33.000000,MEGO.travel,1,NCU,,False,0,13730
True,2020-01-20,MOW,2163,1340.0,2019-10-26 15:17:01.000000,MEGO.travel,1,NCU,,False,0,13730
True,2020-01-12,MOW,2163,805.0,2019-10-25 18:39:33.000000,Билетик Аэро,2,NCU,,False,0,16951
True,2020-01-14,MOW,2163,225.0,2019-10-26 15:19:12.000000,Biletix,0,NCU,,False,0,10372
True,2020-01-08,MOW,2163,,2019-10-31 07:59:27.325891,AMADEUS,1,NCU,,False,0,14089
True,2020-01-09,MOW,2163,220.0,2019-10-25 20:00:31.000000,City.Travel,0,NCU,,False,0,12895
True,2020-01-01,MOW,2163,2210.0,2019-10-27 15:05:42.000000,Билетик Аэро,2,NCU,,False,0,16306
True,2020-01-21,MOW,2163,225.0,2019-10-28 12:20:58.000000,Findme.uz,0,NCU,,False,0,10334
True,2020-01-09,MOW,2163,2110.0,2019-10-25 20:00:31.000000,Билетик Аэро,2,NCU,,False,0,16951
True,2020-01-23,MOW,2163,685.0,2019-10-20 03:46:28.000000,MEGO.travel,1,NCU,,False,0,13630
True,2020-01-27,MOW,2163,,2019-10-31 07:59:27.325891,AMADEUS,1,NCU,,False,0,14089
True,2020-01-24,MOW,2163,820.0,2019-10-28 12:20:26.000000,Findme.uz,1,NCU,,False,0,14039
True,2020-01-23,MOW,2163,220.0,2019-10-20 03:46:28.000000,Ural Airlines,0,NCU,,False,0,13135
True,2020-01-05,MOW,2163,805.0,2019-10-28 12:37:27.000000,Билетик Аэро,2,NCU,,False,0,16951
True,2020-01-30,MOW,2163,820.0,2019-10-22 21:02:03.000000,SuperKassa.ru,1,NCU,,False,0,14089
True,2020-01-18,MOW,2163,1340.0,2019-10-25 08:10:01.000000,MEGO.travel,1,NCU,,False,0,13730
True,2020-01-07,MOW,2163,225.0,2019-10-27 12:35:12.000000,Biletix,0,NCU,,False,0,10372
True,2020-01-15,MOW,2163,1585.0,2019-10-25 17:45:36.000000,Билетик Аэро,2,NCU,,False,0,16306
True,2020-01-09,MOW,2163,1340.0,2019-10-25 20:00:31.000000,MEGO.travel,1,NCU,,False,0,13730
True,2020-01-07,MOW,2163,2370.0,2019-10-27 12:35:12.000000,Билетик Аэро,2,NCU,,False,0,16306
True,2020-01-05,MOW,2163,225.0,2019-10-28 12:37:27.000000,SuperKassa.ru,0,NCU,,False,0,13088
True,2020-01-30,MOW,2163,1490.0,2019-10-22 21:02:03.000000,Билетик Аэро,2,NCU,,False,0,16381
True,2020-01-06,MOW,2163,1380.0,2019-10-28 12:42:33.000000,SuperKassa.ru,2,NCU,,False,0,16381
True,2020-01-25,MOW,2163,820.0,2019-10-28 12:19:27.000000,Findme.uz,1,NCU,,False,0,14039
True,2020-01-22,MOW,2163,,2019-10-31 07:59:27.325891,AMADEUS,1,NCU,,False,0,14089
True,2020-01-14,MOW,2163,1340.0,2019-10-26 15:19:12.000000,MEGO.travel,1,NCU,,False,0,13730
True,2020-01-15,MOW,2163,1200.0,2019-10-25 17:45:36.000000,MEGO.travel,1,NCU,,False,0,13730
True,2020-01-10,MOW,2163,1340.0,2019-10-28 05:52:35.000000,MEGO.travel,1,NCU,,False,0,13730
True,2020-01-12,MOW,2163,1340.0,2019-10-25 18:39:33.000000,MEGO.travel,1,NCU,,False,0,13730
True,2020-01-05,MOW,2163,1340.0,2019-10-28 12:37:27.000000,MEGO.travel,1,NCU,,False,0,13730
True,2020-01-24,MOW,2163,2140.0,2019-10-28 12:20:26.000000,Findme.uz,2,NCU,,False,0,16889
True,2020-01-10,MOW,2163,2140.0,2019-10-28 05:52:35.000000,Билетик Аэро,2,NCU,,False,0,16951
True,2020-01-14,MOW,2163,2370.0,2019-10-26 15:19:12.000000,SuperKassa.ru,2,NCU,,False,0,16306
True,2020-01-11,MOW,2163,1340.0,2019-10-27 18:38:07.000000,MEGO.travel,1,NCU,,False,0,13730
True,2020-01-29,MOW,2306,895.0,2019-10-26 10:40:20.000000,Aviakassa,1,NJC,,False,0,9306
True,2020-01-22,MOW,2306,1110.0,2019-10-25 12:16:37.000000,Aviakassa,1,NJC,,False,0,9306
True,2020-01-17,MOW,2306,895.0,2019-10-31 09:40:17.000000,Utair,1,NJC,,False,0,9280
True,2020-01-24,MOW,2306,895.0,2019-10-19 18:40:10.000000,Aviakassa,1,NJC,,False,0,9306
True,2020-01-27,MOW,2306,895.0,2019-10-22 16:55:27.000000,City.Travel,2,NJC,,False,0,10166
True,2020-01-09,MOW,2306,1765.0,2019-10-29 18:23:27.000000,Aviakassa,1,NJC,,False,0,9306
True,2020-01-07,MOW,2306,1765.0,2019-10-27 17:17:01.000000,Utair,1,NJC,,False,0,10310
True,2020-01-15,MOW,2306,220.0,2019-10-25 04:00:06.000000,S7,0,NJC,,False,0,9052
True,2020-01-14,MOW,2306,510.0,2019-10-30 06:36:40.000000,OZON.travel,1,NJC,,False,0,8581
True,2020-01-26,MOW,2306,220.0,2019-10-24 11:32:11.000000,S7 Airlines,0,NJC,,False,0,9052
True,2020-01-01,MOW,2306,235.0,2019-10-27 17:15:16.000000,MEGO.travel,0,NJC,,False,0,9295
True,2020-01-17,MOW,2306,220.0,2019-10-31 09:40:17.000000,S7,0,NJC,,False,0,8792
True,2020-01-16,MOW,2306,220.0,2019-10-30 09:43:59.000000,S7,0,NJC,,False,0,9052
True,2020-01-27,MOW,2306,895.0,2019-10-22 16:55:27.000000,Aviakassa,1,NJC,,False,0,9306
True,2020-01-16,MOW,2306,1110.0,2019-10-30 09:43:59.000000,City.Travel,2,NJC,,False,0,10166
True,2020-01-30,MOW,2306,220.0,2019-10-25 16:28:16.000000,S7 Airlines,0,NJC,,False,0,9052
True,2020-01-20,MOW,2306,895.0,2019-10-25 17:00:41.000000,Aviakassa,1,NJC,,False,0,9306
True,2020-01-26,MOW,2306,1110.0,2019-10-24 11:32:11.000000,Aviakassa,1,NJC,,False,0,9306
True,2020-01-20,MOW,2306,895.0,2019-10-25 17:00:41.000000,City.Travel,2,NJC,,False,0,10166
True,2020-01-02,MOW,2306,1110.0,2019-10-31 05:16:16.000000,City.Travel,2,NJC,,False,0,11205
True,2020-01-19,MOW,2306,220.0,2019-10-27 13:07:11.000000,S7 Airlines,0,NJC,,False,0,9052
True,2020-01-25,MOW,2306,465.0,2019-10-18 15:25:15.000000,Kiwi.com,1,NJC,,False,0,8977
True,2020-01-16,MOW,2306,510.0,2019-10-30 09:43:59.000000,OZON.travel,1,NJC,,False,0,8581
True,2020-01-28,MOW,2306,1110.0,2019-10-23 20:45:49.000000,Aviakassa,1,NJC,,False,0,9306
True,2020-01-18,MOW,2306,510.0,2019-10-29 12:12:49.000000,OZON.travel,1,NJC,,False,0,8581
True,2020-01-11,MOW,2306,220.0,2019-10-19 13:18:50.000000,S7,0,NJC,,False,0,9052
True,2020-01-12,MOW,2306,1110.0,2019-10-29 18:08:24.000000,Utair,1,NJC,,False,0,9260
True,2020-01-31,MOW,2306,220.0,2019-10-26 14:16:53.000000,S7,0,NJC,,False,0,9052
True,2020-01-15,MOW,2306,895.0,2019-10-24 14:04:56.000000,Aviakassa,1,NJC,,False,0,9306
True,2020-01-01,MOW,2306,1660.0,2019-10-31 08:08:42.000000,MEGO.travel,2,NJC,,False,0,15520
True,2020-01-24,MOW,2306,220.0,2019-10-19 18:40:10.000000,S7 Airlines,0,NJC,,False,0,9052
True,2020-01-04,MOW,2306,1110.0,2019-10-27 17:20:29.000000,City.Travel,2,NJC,,False,0,11205
True,2020-01-31,MOW,2306,895.0,2019-10-26 14:16:53.000000,City.Travel,2,NJC,,False,0,10166
True,2020-01-04,MOW,2306,220.0,2019-10-31 09:31:54.000000,S7,0,NJC,,False,0,8792
True,2020-01-11,MOW,2306,1110.0,2019-10-24 11:34:18.000000,City.Travel,2,NJC,,False,0,11724
True,2020-01-02,MOW,2306,220.0,2019-10-31 09:31:13.000000,S7,0,NJC,,False,0,8792
True,2020-01-05,MOW,2306,220.0,2019-10-23 17:05:58.000000,S7,0,NJC,,False,0,9052
True,2020-01-11,MOW,2306,1675.0,2019-10-24 11:34:18.000000,Aviakassa,1,NJC,,False,0,9306
True,2020-01-22,MOW,2306,220.0,2019-10-25 12:16:37.000000,S7,0,NJC,,False,0,9052
True,2020-01-07,MOW,2306,220.0,2019-10-30 04:31:11.000000,S7,0,NJC,,False,0,9052
True,2020-01-12,MOW,2306,1110.0,2019-10-27 15:48:51.000000,City.Travel,2,NJC,,False,0,10166
True,2020-01-04,MOW,2306,1110.0,2019-10-31 09:31:54.000000,Utair,1,NJC,,False,0,10280
True,2020-01-03,MOW,2306,895.0,2019-10-30 08:24:31.000000,Utair,1,NJC,,False,0,10260
True,2020-01-10,MOW,2306,220.0,2019-10-25 07:29:19.000000,S7 Airlines,0,NJC,,False,0,9052
True,2020-01-05,MOW,2306,1110.0,2019-10-30 19:37:18.000000,Utair,1,NJC,,False,0,10280
True,2020-01-10,MOW,2306,895.0,2019-10-26 13:58:02.000000,City.Travel,2,NJC,,False,0,10166
True,2020-01-15,MOW,2306,895.0,2019-10-24 14:04:56.000000,City.Travel,2,NJC,,False,0,10166
True,2020-01-14,MOW,2306,220.0,2019-10-27 13:55:32.000000,S7,0,NJC,,False,0,9052
True,2020-01-29,MOW,2306,895.0,2019-10-26 10:40:20.000000,City.Travel,2,NJC,,False,0,10166
True,2020-01-21,MOW,2306,1110.0,2019-10-24 14:15:18.000000,Aviakassa,1,NJC,,False,0,9306
True,2020-01-01,MOW,2306,1565.0,2019-10-27 17:15:16.000000,MEGO.travel,1,NJC,,False,0,13370
True,2020-01-17,MOW,2306,895.0,2019-10-31 09:40:17.000000,City.Travel,2,NJC,,False,0,10166
True,2020-01-12,MOW,2306,220.0,2019-10-29 18:08:24.000000,S7,0,NJC,,False,0,9052
True,2020-01-08,MOW,2306,895.0,2019-10-31 10:22:06.000000,City.Travel,2,NJC,,False,0,11205
True,2020-01-25,MOW,2306,1840.0,2019-10-18 15:25:15.000000,Kiwi.com,2,NJC,,False,0,9852
True,2020-01-24,MOW,2306,895.0,2019-10-19 18:40:10.000000,City.Travel,2,NJC,,False,0,10166
True,2020-01-26,MOW,2306,1110.0,2019-10-24 11:32:11.000000,City.Travel,2,NJC,,False,0,10166
True,2020-01-03,MOW,2306,895.0,2019-10-31 10:00:37.000000,City.Travel,2,NJC,,False,0,11205
True,2020-01-08,MOW,2306,895.0,2019-10-31 10:22:06.000000,Utair,1,NJC,,False,0,10280
True,2020-01-28,MOW,2306,1110.0,2019-10-23 20:45:49.000000,City.Travel,2,NJC,,False,0,10166
True,2020-01-02,MOW,2306,1110.0,2019-10-31 05:16:16.000000,Utair,1,NJC,,False,0,10280
True,2020-01-20,MOW,2306,220.0,2019-10-25 17:00:41.000000,S7,0,NJC,,False,0,9052
True,2020-01-23,MOW,2306,1110.0,2019-10-19 02:04:51.000000,Aviakassa,1,NJC,,False,0,9306
True,2020-01-13,MOW,2306,895.0,2019-10-27 11:35:19.000000,Aviakassa,1,NJC,,False,0,9306
True,2020-01-27,MOW,2306,220.0,2019-10-22 16:55:27.000000,S7 Airlines,0,NJC,,False,0,9052
True,2020-01-30,MOW,2306,1110.0,2019-10-25 16:28:16.000000,Aviakassa,1,NJC,,False,0,9306
True,2020-01-03,MOW,2306,,2019-10-31 07:59:29.062961,AMADEUS,0,NJC,,False,0,9295
True,2020-01-13,MOW,2306,220.0,2019-10-27 11:35:19.000000,S7,0,NJC,,False,0,9052
True,2020-01-08,MOW,2306,220.0,2019-10-31 10:22:06.000000,S7,0,NJC,,False,0,8792
True,2020-01-21,MOW,2306,1110.0,2019-10-24 14:15:18.000000,City.Travel,2,NJC,,False,0,10166
True,2020-01-18,MOW,2306,220.0,2019-10-29 12:12:49.000000,S7,0,NJC,,False,0,9052
True,2020-01-23,MOW,2306,1110.0,2019-10-19 02:04:51.000000,City.Travel,2,NJC,,False,0,10166
True,2020-01-05,MOW,2306,1110.0,2019-10-30 19:37:18.000000,City.Travel,2,NJC,,False,0,11205
True,2020-01-25,MOW,2306,220.0,2019-10-18 15:25:15.000000,S7,0,NJC,,False,0,9052
True,2020-01-09,MOW,2306,220.0,2019-10-31 06:31:17.000000,S7,0,NJC,,False,0,8792
True,2020-01-18,MOW,2306,1110.0,2019-10-29 12:12:49.000000,City.Travel,2,NJC,,False,0,10166
True,2020-01-10,MOW,2306,895.0,2019-10-26 13:58:02.000000,Aviakassa,1,NJC,,False,0,9306
True,2020-01-29,MOW,2306,220.0,2019-10-26 10:40:20.000000,S7,0,NJC,,False,0,9052
True,2020-01-06,MOW,2306,895.0,2019-10-31 07:24:22.000000,Utair,1,NJC,,False,0,10280
True,2020-01-21,MOW,2306,220.0,2019-10-24 14:15:18.000000,S7,0,NJC,,False,0,9052
True,2020-01-19,MOW,2306,1110.0,2019-10-27 13:07:11.000000,City.Travel,2,NJC,,False,0,10166
True,2020-01-13,MOW,2306,895.0,2019-10-27 11:35:19.000000,City.Travel,2,NJC,,False,0,10166
True,2020-01-22,MOW,2306,895.0,2019-10-25 12:16:37.000000,City.Travel,2,NJC,,False,0,10166
True,2020-01-19,MOW,2306,1110.0,2019-10-25 05:00:56.000000,Aviakassa,1,NJC,,False,0,9306
True,2020-01-06,MOW,2306,895.0,2019-10-31 07:24:22.000000,City.Travel,2,NJC,,False,0,11205
True,2020-01-31,MOW,2306,895.0,2019-10-26 14:16:53.000000,Aviakassa,1,NJC,,False,0,9306
True,2020-01-30,MOW,2306,1110.0,2019-10-25 16:28:16.000000,City.Travel,2,NJC,,False,0,10166
True,2020-01-14,MOW,2306,1110.0,2019-10-30 06:36:40.000000,City.Travel,2,NJC,,False,0,10166
True,2020-01-06,MOW,2306,220.0,2019-10-31 07:24:22.000000,S7,0,NJC,,False,0,8792
True,2020-01-23,MOW,2306,220.0,2019-10-19 02:04:51.000000,S7,0,NJC,,False,0,9052
True,2020-01-28,MOW,2306,220.0,2019-10-23 20:45:49.000000,S7,0,NJC,,False,0,9052
True,2020-01-07,MOW,2306,1110.0,2019-10-30 04:31:11.000000,City.Travel,2,NJC,,False,0,11724
True,2020-01-09,MOW,2306,1675.0,2019-10-29 18:23:27.000000,City.Travel,2,NJC,,False,0,10330
True,2020-01-04,LED,2407,1730.0,2019-10-30 09:14:33.000000,Trip.ru,1,KVD,,False,0,13810
True,2020-01-04,LED,2407,1730.0,2019-10-30 09:14:33.000000,City.Travel,2,KVD,,False,0,14124
True,2020-01-05,LED,2407,1320.0,2019-10-20 11:15:42.000000,Utair,1,KVD,,False,0,12369
True,2020-01-05,LED,2407,1820.0,2019-10-20 11:15:42.000000,Aviakassa,2,KVD,,False,0,21228
True,2020-01-06,LED,2407,1500.0,2019-10-20 11:18:55.000000,MEGO.travel,1,KVD,,False,0,11180
True,2020-01-06,LED,2407,1510.0,2019-10-20 11:18:55.000000,Aviakassa,2,KVD,,False,0,18157
True,2020-01-07,LED,2407,870.0,2019-10-30 03:10:46.000000,Biletix,1,KVD,,False,0,12113
True,2020-01-07,LED,2407,2845.0,2019-10-30 03:10:46.000000,Kiwi.com,2,KVD,,False,0,19709
True,2020-01-09,LED,2407,1500.0,2019-10-24 11:10:41.000000,MEGO.travel,1,KVD,,False,0,12370
True,2020-01-11,LED,2407,1730.0,2019-10-20 21:34:37.000000,Trip.ru,1,KVD,,False,0,13774
True,2020-01-11,LED,2407,1730.0,2019-10-20 21:34:37.000000,City.Travel,2,KVD,,False,0,14124
True,2020-01-12,LED,2407,840.0,2019-10-21 23:41:59.000000,Utair,1,KVD,,False,0,11734
True,2020-01-12,LED,2407,1820.0,2019-10-22 16:10:27.000000,Aviakassa,2,KVD,,False,0,19872
True,2020-01-13,LED,2407,1500.0,2019-10-25 06:42:33.000000,MEGO.travel,1,KVD,,False,0,10250
True,2020-01-13,LED,2407,2060.0,2019-10-25 06:42:33.000000,Aviakassa,2,KVD,,False,0,16936
True,2020-01-14,LED,2407,870.0,2019-10-25 06:43:15.000000,Utair,1,KVD,,False,0,10957
True,2020-01-14,LED,2407,1055.0,2019-10-25 06:43:15.000000,MEGO.travel,2,KVD,,False,0,17090
True,2020-01-16,LED,2407,1500.0,2019-10-25 06:44:19.000000,MEGO.travel,1,KVD,,False,0,10250
True,2020-01-16,LED,2407,2120.0,2019-10-25 06:44:19.000000,Aviakassa,2,KVD,,False,0,15887
True,2020-01-18,LED,2407,,2019-10-31 07:59:29.715822,AMADEUS,1,KVD,,False,0,12860
True,2020-01-21,LED,2407,1725.0,2019-10-27 20:38:30.000000,KupiBilet.ru,1,KVD,,False,0,12166
True,2020-01-21,LED,2407,1055.0,2019-10-27 20:38:30.000000,MEGO.travel,2,KVD,,False,0,14940
True,2020-01-25,LED,2407,,2019-10-31 07:59:29.715822,AMADEUS,1,KVD,,False,0,12860
True,2020-01-28,LED,2407,,2019-10-31 07:59:29.715822,AMADEUS,1,KVD,,False,0,12860
True,2020-01-04,LED,2407,1730.0,2019-10-30 09:14:33.000000,Trip.ru,1,KVD,,False,0,13810
True,2020-01-04,LED,2407,1730.0,2019-10-30 09:14:33.000000,City.Travel,2,KVD,,False,0,14124
True,2020-01-05,LED,2407,1320.0,2019-10-20 11:15:42.000000,Utair,1,KVD,,False,0,12369
